avec	835.000000	0.800000
un	836.000000	0.800000
peu	837.000000	0.800000
de	838.000000	0.800000
mauvaise	839.000000	0.800000
humeur	840.000000	0.800000
que	841.000000	0.800000
je	842.000000	0.800000
ne	843.000000	0.800000
savais	844.000000	0.800000
pas	845.000000	0.800000
dessiner.	846.000000	0.800000
il	847.000000	0.800000
me	848.000000	0.800000
répondit	849.000000	0.800000
:	850.000000	0.800000
"ça	851.000000	0.800000
ne	852.000000	0.800000
fait	853.000000	0.800000
rien.	854.000000	0.800000
dessine-moi	855.000000	0.800000
un	856.000000	0.800000
mouton."	857.000000	0.800000
comme	858.000000	0.800000
je	859.000000	0.800000
n'avais	860.000000	0.800000
jamais	861.000000	0.800000
dessiné	862.000000	0.800000
un	863.000000	0.800000
mouton	864.000000	0.800000
je	865.000000	0.800000
refis,	866.000000	0.800000
pour	867.000000	0.800000
lui,	868.000000	0.800000
l'un	869.000000	0.800000
des	870.000000	0.800000
deux	871.000000	0.800000
seuls	872.000000	0.800000
dessins	873.000000	0.800000
dont	874.000000	0.800000
j'étais	875.000000	0.800000
capable.	876.000000	0.800000
celui	877.000000	0.800000
du	878.000000	0.800000
boa	879.000000	0.800000
fermé.	880.000000	0.800000
et	881.000000	0.800000
je	882.000000	0.800000
fus	883.000000	0.800000
stupéfait	884.000000	0.800000
d'entendre	885.000000	0.800000
le	886.000000	0.800000
petit	887.000000	0.800000
bonhomme	888.000000	0.800000
me	889.000000	0.800000
répondre	890.000000	0.800000
:	891.000000	0.800000
"non!	892.000000	0.800000
non!	893.000000	0.800000
je	894.000000	0.800000
ne	895.000000	0.800000
veux	896.000000	0.800000
pas	897.000000	0.800000
d'un	898.000000	0.800000
éléphant	899.000000	0.800000
dans	900.000000	0.800000
un	901.000000	0.800000
boa.	902.000000	0.800000
un	903.000000	0.800000
boa	904.000000	0.800000
c'est	905.000000	0.800000
très	906.000000	0.800000
dangereux,	907.000000	0.800000
et	908.000000	0.800000
un	909.000000	0.800000
éléphant	910.000000	0.800000
c'est	911.000000	0.800000
très	912.000000	0.800000
encombrant.	913.000000	0.800000
chez	914.000000	0.800000
moi	915.000000	0.800000
c'est	916.000000	0.800000
tout	917.000000	0.800000
petit.	918.000000	0.800000
j'ai	919.000000	0.800000
besoin	920.000000	0.800000
d'un	921.000000	0.800000
mouton.	922.000000	0.800000
dessine-moi	923.000000	0.800000
un	924.000000	0.800000
mouton."	925.000000	0.800000
alors	926.000000	0.800000
j'ai	927.000000	0.800000
dessiné.	928.000000	0.800000
il	929.000000	0.800000
regarda	930.000000	0.800000
attentivement,	931.000000	0.800000
puis	932.000000	0.800000
:	933.000000	0.800000
"non!	934.000000	0.800000
celui-là	935.000000	0.800000
est	936.000000	0.800000
très	937.000000	0.800000
malade.	938.000000	0.800000
fais-en	939.000000	0.800000
un	940.000000	0.800000
autre."	941.000000	0.800000
je	942.000000	0.800000
dessinai	943.000000	0.800000
:	944.000000	0.800000
mon	945.000000	0.800000
ami	946.000000	0.800000
sourit	947.000000	0.800000
gentiment,	948.000000	0.800000
avec	949.000000	0.800000
indulgence	950.000000	0.800000
:	951.000000	0.800000
"tu	952.000000	0.800000
vois	953.000000	0.800000
bien...	954.000000	0.800000
ce	955.000000	0.800000
n'est	956.000000	0.800000
pas	957.000000	0.800000
un	958.000000	0.800000
mouton,	959.000000	0.800000
c'est	960.000000	0.800000
un	961.000000	0.800000
bélier.	962.000000	0.800000
il	963.000000	0.800000
a	964.000000	0.800000
des	965.000000	0.800000
cornes..."	966.000000	0.800000
je	967.000000	0.800000
refis	968.000000	0.800000
donc	969.000000	0.800000
encore	970.000000	0.800000
mon	971.000000	0.800000
dessin	972.000000	0.800000
:	973.000000	0.800000
